owner_id,day_of_week,time_period,cong_level
54,2,18,0.62226576
54,2,19,0.5757557
54,2,20,0.5956159
54,2,21,0.66889346
54,2,22,0.5758566
54,2,23,0.56324506
54,2,24,0.5997216
54,3,1,0.62588066
54,3,2,0.5928311
54,3,3,0.6405005
54,3,4,0.6815342
54,3,5,0.6131564
54,3,6,0.6003607
54,3,7,0.65553
54,3,8,0.6321725
54,3,9,0.60370713
54,3,10,0.5763572
54,3,11,0.69701964
54,3,12,0.6195602
54,3,13,0.67482233
54,3,14,0.61030346
54,3,15,0.6347277
54,3,16,0.64048845
54,3,17,0.5933539
54,3,18,0.57474154
54,3,19,0.5594004
54,3,20,0.6752075
54,3,21,0.6202215
54,3,22,0.682928
54,3,23,0.61342067
54,3,24,0.6514756
54,4,1,0.61131895
54,4,2,0.6493154
54,4,3,0.64069855
54,4,4,0.60420287
54,4,5,0.6236932
54,4,6,0.6289874
54,4,7,0.6884355
54,4,8,0.6687299
54,4,9,0.6127329
54,4,10,0.6387056
54,4,11,0.6066183
54,4,12,0.57394826
54,4,13,0.67306036
54,4,14,0.648399
54,4,15,0.6242753
54,4,16,0.5691278
54,4,17,0.64936507
54,4,18,0.64849937
54,4,19,0.5453563
54,4,20,0.62343127
54,4,21,0.6250864
54,4,22,0.59991187
54,4,23,0.6369234
54,4,24,0.5986913
54,5,1,0.62282056
54,5,2,0.6425016
54,5,3,0.63312733
54,5,4,0.61041963
54,5,5,0.5661974
54,5,6,0.6188763
54,5,7,0.6224136
54,5,8,0.6153205
54,5,9,0.6104193
54,5,10,0.63266
54,5,11,0.6642688
54,5,12,0.66199756
54,5,13,0.6518959
54,5,14,0.63102585
54,5,15,0.5964693
54,5,16,0.611209
54,5,17,0.57477593
54,5,18,0.5899451
54,5,19,0.59977764
54,5,20,0.58983874
54,5,21,0.6043555
54,5,22,0.63035554
54,5,23,0.6456983
54,5,24,0.59331965
54,6,1,0.6442164
54,6,2,0.60190016
54,6,3,0.5175045
54,6,4,0.67759603
54,6,5,0.6430541
54,6,6,0.6412673
54,6,7,0.65885246
54,6,8,0.6719611
54,6,9,0.6086194
54,6,10,0.6089166
54,6,11,0.6215571
54,6,12,0.65993327
54,6,13,0.66437835
54,6,14,0.58706856
54,6,15,0.5922093
54,6,16,0.63179857
54,6,17,0.66103095
54,6,18,0.6278958
54,6,19,0.6042534
54,6,20,0.6182151
54,6,21,0.5636596
54,6,22,0.6086312
54,6,23,0.7023922
54,6,24,0.636799
55,0,1,0.54075575
55,0,2,0.5531213
55,0,3,0.5415821
55,0,4,0.49901214
55,0,5,0.5164576
55,0,6,0.5883082
55,0,7,0.5087488
55,0,8,0.5324162
55,0,9,0.53548634
55,0,10,0.5454424
55,0,11,0.5672552
55,0,12,0.54531646
55,0,13,0.52709895
55,0,14,0.5357397
55,0,15,0.5471547
55,0,16,0.556535
55,0,17,0.50553846
55,0,18,0.5373033
55,0,19,0.60128534
55,0,20,0.52932894
55,0,21,0.50265586
55,0,22,0.5730291
55,0,23,0.48933163
55,0,24,0.54821825
55,1,1,0.4860486
55,1,2,0.61648136
55,1,3,0.4756617
55,1,4,0.5836513
55,1,5,0.53131634
55,1,6,0.48931944
55,1,7,0.51284623
55,1,8,0.522042
55,1,9,0.5168394
55,1,10,0.5252283
55,1,11,0.49602026
55,1,12,0.49794468
55,1,13,0.54292256
55,1,14,0.5305627
55,1,15,0.58517766
55,1,16,0.5502391
55,1,17,0.5120853
55,1,18,0.60863376
55,1,19,0.52127993
55,1,20,0.56262976
55,1,21,0.5249044
55,1,22,0.6110712
55,1,23,0.5690942
55,1,24,0.5582552
55,2,1,0.4777821
55,2,2,0.6012466
55,2,3,0.5615834
55,2,4,0.5365215
55,2,5,0.5288955
55,2,6,0.55111754
55,2,7,0.49785683
55,2,8,0.57398766
55,2,9,0.5587081
55,2,10,0.5503441
55,2,11,0.5548621
55,2,12,0.52584
55,2,13,0.4780994
55,2,14,0.5079137
55,2,15,0.5929963
55,2,16,0.58087707
55,2,17,0.52797204
55,2,18,0.55791473
55,2,19,0.4717555
55,2,20,0.5362893
55,2,21,0.5727494
55,2,22,0.49679533
55,2,23,0.45074746
55,2,24,0.52251714
55,3,1,0.5384835
55,3,2,0.535695
55,3,3,0.55175436
55,3,4,0.628454
55,3,5,0.5542281
55,3,6,0.51174945
55,3,7,0.56126195
55,3,8,0.5644942
55,3,9,0.53364396
55,3,10,0.4724838
55,3,11,0.6027643
55,3,12,0.5426709
55,3,13,0.6013909
55,3,14,0.5435351
55,3,15,0.56206477
55,3,16,0.5620257
55,3,17,0.52795845
55,3,18,0.499633
55,3,19,0.47071177
55,3,20,0.57804435
55,3,21,0.53959554
55,3,22,0.59469694
55,3,23,0.52104986
55,3,24,0.54823387
55,4,1,0.5477896
55,4,2,0.5696864
55,4,3,0.5757538
55,4,4,0.54226875
55,4,5,0.53653735
55,4,6,0.5617559
55,4,7,0.60358745
55,4,8,0.5752605
55,4,9,0.54893315
55,4,10,0.5670194
55,4,11,0.5460163
55,4,12,0.51133376
55,4,13,0.5724931
55,4,14,0.58564216
55,4,15,0.55031914
55,4,16,0.4882915
55,4,17,0.5489775
55,4,18,0.5645489
55,4,19,0.47191635
55,4,20,0.5625907
55,4,21,0.55430824
55,4,22,0.5346231
55,4,23,0.57248616
55,4,24,0.5168539
55,5,1,0.5532252
55,5,2,0.56316775
55,5,3,0.5812094
55,5,4,0.529456
55,5,5,0.50389105
55,5,6,0.53978926
55,5,7,0.54790735
55,5,8,0.5459408
55,5,9,0.5500197
55,5,10,0.5275887
55,5,11,0.5930964
55,5,12,0.576357
55,5,13,0.5669193
55,5,14,0.5599729
55,5,15,0.50862586
55,5,16,0.524304
55,5,17,0.49669755
55,5,18,0.5049921
55,5,19,0.5152058
55,5,20,0.5095538
55,5,21,0.52101344
55,5,22,0.54616714
55,5,23,0.56828713
55,5,24,0.5392036
55,6,1,0.5626814
55,6,2,0.54423964
55,6,3,0.47016045
55,6,4,0.58027047
55,6,5,0.56769747
55,6,6,0.57468164
55,6,7,0.5739944
55,6,8,0.58461785
55,6,9,0.5172874
55,6,10,0.539976
55,6,11,0.5371769
55,6,12,0.5917816
55,6,13,0.5710253
55,6,14,0.49743637
55,6,15,0.51165533
55,6,16,0.5423257
55,6,17,0.5866667
55,6,18,0.54156464
55,6,19,0.52807385
55,6,20,0.5404396
55,6,21,0.48085892
55,6,22,0.53016883
55,6,23,0.60329425
55,6,24,0.55603445
56,0,1,0.573803
56,0,2,0.59663516
56,0,3,0.5629233
56,0,4,0.5296447
56,0,5,0.56175935
56,0,6,0.630537
56,0,7,0.55602264
56,0,8,0.55723923
56,0,9,0.5656511
56,0,10,0.588732
56,0,11,0.6260944
56,0,12,0.5786853
56,0,13,0.5664153
56,0,14,0.5521398
56,0,15,0.5875496
56,0,16,0.58254474
56,0,17,0.5320831
56,0,18,0.5551979
56,0,19,0.6383714
56,0,20,0.59037054
56,0,21,0.5596549
56,0,22,0.60871315
56,0,23,0.5662564
56,0,24,0.5951679
56,1,1,0.52682227
56,1,2,0.6142856
56,1,3,0.5292985
56,1,4,0.61425745
56,1,5,0.57483536
56,1,6,0.5375982
56,1,7,0.5540361
56,1,8,0.5906762
56,1,9,0.5612219
56,1,10,0.5675696
56,1,11,0.54235476
56,1,12,0.53147054
56,1,13,0.5810273
56,1,14,0.5681102
56,1,15,0.6459206
56,1,16,0.56694263
56,1,17,0.54603356
56,1,18,0.6388432
56,1,19,0.5945979
56,1,20,0.5978929
56,1,21,0.5711642
56,1,22,0.61859953
56,1,23,0.6365434
56,1,24,0.6253121
56,2,1,0.5075495
56,2,2,0.6284941
56,2,3,0.5823702
56,2,4,0.6002279
56,2,5,0.5767161
56,2,6,0.5840011
56,2,7,0.5566106
56,2,8,0.6117498
56,2,9,0.58025604
56,2,10,0.5839915
56,2,11,0.58756256
56,2,12,0.57611376
56,2,13,0.5343801
56,2,14,0.5452708
56,2,15,0.61241466
56,2,16,0.5811853
56,2,17,0.6148335
56,2,18,0.56097084
56,2,19,0.55564713
56,2,20,0.55641544
56,2,21,0.62740695
56,2,22,0.52270335
56,2,23,0.5119997
56,2,24,0.55491483
56,3,1,0.5472373
56,3,2,0.58782053
56,3,3,0.58854836
56,3,4,0.6457642
56,3,5,0.60552514
56,3,6,0.57225573
56,3,7,0.5935548
56,3,8,0.5748066
56,3,9,0.57311016
56,3,10,0.5579007
56,3,11,0.64011943
56,3,12,0.5618255
56,3,13,0.6524316
56,3,14,0.58754224
56,3,15,0.5779288
56,3,16,0.6113355
56,3,17,0.55108273
56,3,18,0.5400288
56,3,19,0.5264738
56,3,20,0.58414024
56,3,21,0.59674203
56,3,22,0.6346637
56,3,23,0.54619354
56,3,24,0.57106054
56,4,1,0.5763634
56,4,2,0.5886835
56,4,3,0.5888901
56,4,4,0.5974015
56,4,5,0.5760159
56,4,6,0.5805788
56,4,7,0.618491
56,4,8,0.62350196
56,4,9,0.58501023
56,4,10,0.60915816
56,4,11,0.56364715
56,4,12,0.5349718
56,4,13,0.60577244
56,4,14,0.6277189
56,4,15,0.56905323
56,4,16,0.524113
56,4,17,0.6027756
56,4,18,0.58858067
56,4,19,0.53698254
56,4,20,0.61858684
56,4,21,0.59888214
56,4,22,0.60308635
56,4,23,0.5941797
56,4,24,0.57277757
56,5,1,0.58998567
56,5,2,0.60721916
56,5,3,0.6121788
56,5,4,0.59839416
56,5,5,0.5695849
56,5,6,0.57190824
56,5,7,0.58134377
56,5,8,0.57436436
56,5,9,0.5940129
56,5,10,0.59355855
56,5,11,0.635315
56,5,12,0.59350526
56,5,13,0.5806427
56,5,14,0.6145466
56,5,15,0.5514112
56,5,16,0.566338
56,5,17,0.54606456
56,5,18,0.5503575
56,5,19,0.54884017
56,5,20,0.57698154
56,5,21,0.57780224
56,5,22,0.5748357
56,5,23,0.60034066
56,5,24,0.5653115
56,6,1,0.59282315
56,6,2,0.5963594
56,6,3,0.49145824
56,6,4,0.6431265
56,6,5,0.6051204
56,6,6,0.5878161
56,6,7,0.60014796
56,6,8,0.6296328
56,6,9,0.57358384
56,6,10,0.6172113
56,6,11,0.5707838
56,6,12,0.6228912
56,6,13,0.63460934
56,6,14,0.54766357
56,6,15,0.5373798
56,6,16,0.6024857
56,6,17,0.6122143
56,6,18,0.5737454
56,6,19,0.5559828
56,6,20,0.57614607
56,6,21,0.5493662
56,6,22,0.5609374
56,6,23,0.62680215
56,6,24,0.58885425
57,0,1,0.7924988
57,0,2,0.8214367
57,0,3,0.79737204
57,0,4,0.7413562
57,0,5,0.7583238
57,0,6,0.85870177
57,0,7,0.76414543
57,0,8,0.78084445
57,0,9,0.77276206
57,0,10,0.80181503
57,0,11,0.80537415
57,0,12,0.79434884
57,0,13,0.7470064
57,0,14,0.7880872
57,0,15,0.79386777
57,0,16,0.8123171
57,0,17,0.74994886
57,0,18,0.7643709
57,0,19,0.85270566
57,0,20,0.7992804
57,0,21,0.74933237
57,0,22,0.83216614
57,0,23,0.74964255
57,0,24,0.79920197
57,1,1,0.72387433
57,1,2,0.8893563
57,1,3,0.71304625
57,1,4,0.84505135
57,1,5,0.7808364
57,1,6,0.73970544
57,1,7,0.7536269
57,1,8,0.7462961
57,1,9,0.7655222
57,1,10,0.78474694
57,1,11,0.71999335
57,1,12,0.7390843
57,1,13,0.804718
57,1,14,0.7703963
57,1,15,0.84518915
57,1,16,0.81008273
57,1,17,0.7655178
57,1,18,0.8738565
57,1,19,0.7706698
57,1,20,0.8133397
57,1,21,0.77262276
57,1,22,0.8630049
57,1,23,0.8338135
57,1,24,0.8017345
57,2,1,0.72874576
57,2,2,0.84781015
57,2,3,0.81631505
57,2,4,0.7628907
57,2,5,0.76230925
57,2,6,0.79192007
57,2,7,0.72817326
57,2,8,0.82639426
57,2,9,0.8252548
57,2,10,0.8080873
57,2,11,0.7971647
57,2,12,0.77342975
57,2,13,0.7262178
57,2,14,0.7981795
57,2,15,0.8484957
57,2,16,0.8430347
57,2,17,0.76645947
57,2,18,0.812312
57,2,19,0.71121514
57,2,20,0.79049754
57,2,21,0.83627105
57,2,22,0.73155
57,2,23,0.6880818
57,2,24,0.7619616
57,3,1,0.7948739
57,3,2,0.776437
57,3,3,0.8158703
57,3,4,0.8825141
57,3,5,0.77977073
57,3,6,0.76695347
57,3,7,0.80911416
57,3,8,0.80773365
57,3,9,0.778928
57,3,10,0.72265476
57,3,11,0.8810174
57,3,12,0.8017576
57,3,13,0.8677127
57,3,14,0.8030949
57,3,15,0.8113062
57,3,16,0.8370107
57,3,17,0.7616027
57,3,18,0.72487086
57,3,19,0.71490216
57,3,20,0.8841927
57,3,21,0.7891252
57,3,22,0.8547972
57,3,23,0.7936356
57,3,24,0.78836066
57,4,1,0.79273444
57,4,2,0.8397984
57,4,3,0.8211415
57,4,4,0.77822596
57,4,5,0.7796446
57,4,6,0.81787485
57,4,7,0.87922794
57,4,8,0.8395506
57,4,9,0.78501433
57,4,10,0.81749934
57,4,11,0.7670047
57,4,12,0.73095655
57,4,13,0.8501432
57,4,14,0.8212858
57,4,15,0.810091
57,4,16,0.7296374
57,4,17,0.81840706
57,4,18,0.82325745
57,4,19,0.70274
57,4,20,0.79137504
57,4,21,0.7936625
57,4,22,0.7646772
57,4,23,0.8043967
57,4,24,0.77209204
57,5,1,0.8008841
57,5,2,0.8189369
57,5,3,0.82781094
57,5,4,0.7590385
57,5,5,0.7257004
57,5,6,0.80380136
57,5,7,0.8152818
57,5,8,0.79675424
57,5,9,0.79654354
57,5,10,0.78484577
57,5,11,0.8403197
57,5,12,0.84080184
57,5,13,0.8454297
57,5,14,0.7852343
57,5,15,0.75748295
57,5,16,0.7638691
57,5,17,0.7308459
57,5,18,0.7741532
57,5,19,0.77193433
57,5,20,0.73069763
57,5,21,0.7658194
57,5,22,0.79569393
57,5,23,0.8259081
57,5,24,0.76852226
57,6,1,0.82912725
57,6,2,0.7919539
57,6,3,0.7018729
57,6,4,0.8261589
57,6,5,0.8357312
57,6,6,0.813013
57,6,7,0.8440312
57,6,8,0.8655888
57,6,9,0.7730857
57,6,10,0.7995341
57,6,11,0.78910685
57,6,12,0.8288487
57,6,13,0.8322286
57,6,14,0.7326491
57,6,15,0.76669544
57,6,16,0.79157037
57,6,17,0.8325253
57,6,18,0.7946503
57,6,19,0.7703621
57,6,20,0.78432333
57,6,21,0.711309
57,6,22,0.77806985
57,6,23,0.8834138
57,6,24,0.80256844
58,0,1,0.36149612
58,0,2,0.40149152
58,0,3,0.3806794
58,0,4,0.34599015
58,0,5,0.35557437
58,0,6,0.41333175
58,0,7,0.3666191
58,0,8,0.3770347
58,0,9,0.37927738
58,0,10,0.40524977
58,0,11,0.38526
58,0,12,0.37811157
58,0,13,0.3488304
58,0,14,0.38967928
58,0,15,0.37023756
58,0,16,0.37745956
58,0,17,0.360451
58,0,18,0.36176306
58,0,19,0.39898318
58,0,20,0.3594355
58,0,21,0.36290035
58,0,22,0.4216681
58,0,23,0.36594293
58,0,24,0.3779572
58,1,1,0.36295313
58,1,2,0.43531695
58,1,3,0.3203292
58,1,4,0.40558898
58,1,5,0.36707088
58,1,6,0.36249337
58,1,7,0.35454482
58,1,8,0.33591634
58,1,9,0.35620677
58,1,10,0.381188
58,1,11,0.32420436
58,1,12,0.3655095
58,1,13,0.39333192
58,1,14,0.37486184
58,1,15,0.41999722
58,1,16,0.38300925
58,1,17,0.37146825
58,1,18,0.42106104
58,1,19,0.39496833
58,1,20,0.3875672
58,1,21,0.36461824
58,1,22,0.42581543
58,1,23,0.41259393
58,1,24,0.38579968
58,2,1,0.33737248
58,2,2,0.40706375
58,2,3,0.38562185
58,2,4,0.3607059
58,2,5,0.36032298
58,2,6,0.37234274
58,2,7,0.3258488
58,2,8,0.39875913
58,2,9,0.4021666
58,2,10,0.38405338
58,2,11,0.367229
58,2,12,0.37195113
58,2,13,0.32077754
58,2,14,0.36395672
58,2,15,0.42024234
58,2,16,0.41701362
58,2,17,0.39129248
58,2,18,0.3838335
58,2,19,0.34047964
58,2,20,0.38066262
58,2,21,0.42967445
58,2,22,0.32299626
58,2,23,0.32086203
58,2,24,0.36430678
58,3,1,0.35690174
58,3,2,0.3701818
58,3,3,0.38985947
58,3,4,0.43004465
58,3,5,0.35005698
58,3,6,0.37722608
58,3,7,0.38833225
58,3,8,0.39609778
58,3,9,0.36838058
58,3,10,0.3546073
58,3,11,0.42676923
58,3,12,0.3771652
58,3,13,0.42050573
58,3,14,0.3812955
58,3,15,0.3663822
58,3,16,0.405149
58,3,17,0.35562453
58,3,18,0.35019404
58,3,19,0.34016967
58,3,20,0.43882596
58,3,21,0.37599343
58,3,22,0.40761793
58,3,23,0.37542564
58,3,24,0.35753733
58,4,1,0.3995811
58,4,2,0.43426818
58,4,3,0.37821823
58,4,4,0.38855964
58,4,5,0.36699045
58,4,6,0.38351557
58,4,7,0.4181089
58,4,8,0.40596575
58,4,9,0.37172654
58,4,10,0.4019208
58,4,11,0.35851696
58,4,12,0.3261148
58,4,13,0.40300187
58,4,14,0.39893672
58,4,15,0.3797413
58,4,16,0.34564632
58,4,17,0.3855459
58,4,18,0.39983982
58,4,19,0.33422366
58,4,20,0.37504375
58,4,21,0.39007935
58,4,22,0.3557115
58,4,23,0.37649953
58,4,24,0.38796923
58,5,1,0.38355276
58,5,2,0.40950012
58,5,3,0.4028213
58,5,4,0.36289853
58,5,5,0.36299074
58,5,6,0.38738656
58,5,7,0.38683915
58,5,8,0.39446914
58,5,9,0.3772919
58,5,10,0.3734479
58,5,11,0.40413517
58,5,12,0.40382883
58,5,13,0.42172652
58,5,14,0.3795982
58,5,15,0.35381916
58,5,16,0.38006303
58,5,17,0.3634597
58,5,18,0.3511516
58,5,19,0.3678149
58,5,20,0.34063816
58,5,21,0.35839254
58,5,22,0.38770276
58,5,23,0.40372312
58,5,24,0.3805195
58,6,1,0.3870035
58,6,2,0.37885797
58,6,3,0.31673422
58,6,4,0.3836624
58,6,5,0.40391886
58,6,6,0.38189608
58,6,7,0.41053796
58,6,8,0.40678808
58,6,9,0.3782712
58,6,10,0.4062961
58,6,11,0.3649222
58,6,12,0.39476138
58,6,13,0.40722805
58,6,14,0.33067203
58,6,15,0.35565457
58,6,16,0.37755772
58,6,17,0.39868146
58,6,18,0.3684777
58,6,19,0.3585434
58,6,20,0.36450118
58,6,21,0.34402627
58,6,22,0.3655639
58,6,23,0.43077505
58,6,24,0.3759877
59,0,1,0.4232934
59,0,2,0.44725975
59,0,3,0.43161967
59,0,4,0.38280898
59,0,5,0.4356609
59,0,6,0.4629303
59,0,7,0.4097786
59,0,8,0.42096826
59,0,9,0.41212192
59,0,10,0.41692778
59,0,11,0.45275927
59,0,12,0.43133852
59,0,13,0.4113208
59,0,14,0.40434554
59,0,15,0.41135982
59,0,16,0.42641246
59,0,17,0.39462477
59,0,18,0.40967545
59,0,19,0.4561865
59,0,20,0.43235582
59,0,21,0.4087043
59,0,22,0.43265787
59,0,23,0.39269185
59,0,24,0.44379213
59,1,1,0.39178628
59,1,2,0.4706302
59,1,3,0.40167332
59,1,4,0.46010822
59,1,5,0.42202368
59,1,6,0.38991064
59,1,7,0.40034282
59,1,8,0.40841573
59,1,9,0.4229337
59,1,10,0.43323913
59,1,11,0.39644083
59,1,12,0.38679194
59,1,13,0.43152007
59,1,14,0.4158905
59,1,15,0.48073873
59,1,16,0.4064759
59,1,17,0.40595686
59,1,18,0.46331567
59,1,19,0.4238645
59,1,20,0.4383674
59,1,21,0.4078529
59,1,22,0.4643953
59,1,23,0.45671228
59,1,24,0.44777763
59,2,1,0.38827765
59,2,2,0.46178657
59,2,3,0.45475292
59,2,4,0.43000355
59,2,5,0.4199316
59,2,6,0.44689038
59,2,7,0.38904804
59,2,8,0.4472801
59,2,9,0.42801702
59,2,10,0.4287837
59,2,11,0.44046184
59,2,12,0.4313544
59,2,13,0.38703117
59,2,14,0.4268551
59,2,15,0.45082718
59,2,16,0.44105577
59,2,17,0.4252693
59,2,18,0.4075326
59,2,19,0.38709238
59,2,20,0.41419643
59,2,21,0.47491407
59,2,22,0.37595373
59,2,23,0.3968386
59,2,24,0.39746958
59,3,1,0.43164897
59,3,2,0.41497406
59,3,3,0.44274208
59,3,4,0.454872
59,3,5,0.4266449
59,3,6,0.41635767
59,3,7,0.4543797
59,3,8,0.44738516
59,3,9,0.3986878
59,3,10,0.4161661
59,3,11,0.4859714
59,3,12,0.4274606
59,3,13,0.4741358
59,3,14,0.4282623
59,3,15,0.43821955
59,3,16,0.41669112
59,3,17,0.4157999
59,3,18,0.3840283
59,3,19,0.3753
59,3,20,0.45842746
59,3,21,0.4140615
59,3,22,0.48536634
59,3,23,0.41562802
59,3,24,0.463988
59,4,1,0.42920274
59,4,2,0.46766368
59,4,3,0.46823558
59,4,4,0.41958237
59,4,5,0.43994913
59,4,6,0.44531927
59,4,7,0.47659937
59,4,8,0.4729337
59,4,9,0.4280198
59,4,10,0.4365207
59,4,11,0.40246284
59,4,12,0.37892842
59,4,13,0.46448773
59,4,14,0.44193968
59,4,15,0.4235479
59,4,16,0.4014943
59,4,17,0.43797058
59,4,18,0.45649272
59,4,19,0.36755866
59,4,20,0.42092398
59,4,21,0.44091657
59,4,22,0.4139197
59,4,23,0.4216926
59,4,24,0.42166966
59,5,1,0.4311706
59,5,2,0.44228092
59,5,3,0.45388559
59,5,4,0.42527452
59,5,5,0.3919594
59,5,6,0.42545903
59,5,7,0.43280274
59,5,8,0.43059772
59,5,9,0.39003778
59,5,10,0.43636018
59,5,11,0.46777222
59,5,12,0.45124754
59,5,13,0.44820392
59,5,14,0.41685233
59,5,15,0.40197137
59,5,16,0.42677033
59,5,17,0.4009519
59,5,18,0.40419716
59,5,19,0.42354414
59,5,20,0.4052012
59,5,21,0.41504228
59,5,22,0.44536588
59,5,23,0.44304752
59,5,24,0.41150194
59,6,1,0.4556033
59,6,2,0.41335905
59,6,3,0.3565246
59,6,4,0.47639388
59,6,5,0.43357894
59,6,6,0.425594
59,6,7,0.46344838
59,6,8,0.4638793
59,6,9,0.41354424
59,6,10,0.4280047
59,6,11,0.42532876
59,6,12,0.46744063
59,6,13,0.47667503
59,6,14,0.4133795
59,6,15,0.4121249
59,6,16,0.43164027
59,6,17,0.46659398
59,6,18,0.42883083
59,6,19,0.39701605
59,6,20,0.44487235
59,6,21,0.39109215
59,6,22,0.4114394
59,6,23,0.49234346
59,6,24,0.45934826
60,0,1,0.34205666
60,0,2,0.3637606
60,0,3,0.32538462
60,0,4,0.3361845
60,0,5,0.33516097
60,0,6,0.38966087
60,0,7,0.35749027
60,0,8,0.352526
60,0,9,0.33385497
60,0,10,0.37534064
60,0,11,0.40508988
60,0,12,0.33797124
60,0,13,0.34109995
60,0,14,0.3503953
60,0,15,0.37095842
60,0,16,0.3585525
60,0,17,0.33691397
60,0,18,0.3442149
60,0,19,0.38079754
60,0,20,0.347477
60,0,21,0.3478886
60,0,22,0.35754734
60,0,23,0.34414214
60,0,24,0.36415753
60,1,1,0.35936844
60,1,2,0.41012937
60,1,3,0.3039425
60,1,4,0.3867924
60,1,5,0.3448586
60,1,6,0.33793294
60,1,7,0.34851426
60,1,8,0.3209533
60,1,9,0.36698556
60,1,10,0.34491435
60,1,11,0.31993726
60,1,12,0.32208043
60,1,13,0.35282478
60,1,14,0.338797
60,1,15,0.38133308
60,1,16,0.3645907
60,1,17,0.35170025
60,1,18,0.39307985
60,1,19,0.34023482
60,1,20,0.3270416
60,1,21,0.3511529
60,1,22,0.3810953
60,1,23,0.387581
60,1,24,0.388655
60,2,1,0.32302952
60,2,2,0.34508318
60,2,3,0.36493734
60,2,4,0.3762253
60,2,5,0.34915054
60,2,6,0.35239458
60,2,7,0.31845647
60,2,8,0.35413662
60,2,9,0.3779572
60,2,10,0.3578074
60,2,11,0.36070284
60,2,12,0.35292163
60,2,13,0.3144571
60,2,14,0.3636965
60,2,15,0.3795607
60,2,16,0.36965513
60,2,17,0.37042195
60,2,18,0.37089857
60,2,19,0.34385055
60,2,20,0.34478614
60,2,21,0.38079956
60,2,22,0.3165939
60,2,23,0.32488656
60,2,24,0.36007264
60,3,1,0.3396022
60,3,2,0.35794988
60,3,3,0.33290845
60,3,4,0.40318707
60,3,5,0.3531081
60,3,6,0.36021683
60,3,7,0.34259838
60,3,8,0.37315145
60,3,9,0.35324425
60,3,10,0.33885875
60,3,11,0.3989071
60,3,12,0.34467566
60,3,13,0.38927957
60,3,14,0.36527824
60,3,15,0.35026282
60,3,16,0.36568502
60,3,17,0.35626706
60,3,18,0.33648652
60,3,19,0.3111446
60,3,20,0.3837298
60,3,21,0.349369
60,3,22,0.41409773
60,3,23,0.3463156
60,3,24,0.34184283
60,4,1,0.37006998
60,4,2,0.38788533
60,4,3,0.3643914
60,4,4,0.36601886
60,4,5,0.3282607
60,4,6,0.36869875
60,4,7,0.3794883
60,4,8,0.34845304
60,4,9,0.3547869
60,4,10,0.3615998
60,4,11,0.3455514
60,4,12,0.31047606
60,4,13,0.37250572
60,4,14,0.3737313
60,4,15,0.34650362
60,4,16,0.31705737
60,4,17,0.35994425
60,4,18,0.34675607
60,4,19,0.2991566
60,4,20,0.3748252
60,4,21,0.37737244
60,4,22,0.35559076
60,4,23,0.33582732
60,4,24,0.35468215
60,5,1,0.35685048
60,5,2,0.3865024
60,5,3,0.36410275
60,5,4,0.33275172
60,5,5,0.34695932
60,5,6,0.3706281
60,5,7,0.3583323
60,5,8,0.37945226
60,5,9,0.3558453
60,5,10,0.36916292
60,5,11,0.37768254
60,5,12,0.39162102
60,5,13,0.38657364
60,5,14,0.3624028
60,5,15,0.33412996
60,5,16,0.33008143
60,5,17,0.33903497
60,5,18,0.34756425
60,5,19,0.34317645
60,5,20,0.3486163
60,5,21,0.34696782
60,5,22,0.33645365
60,5,23,0.38095278
60,5,24,0.34000614
60,6,1,0.36497954
60,6,2,0.3554776
60,6,3,0.30052528
60,6,4,0.35405672
60,6,5,0.37880066
60,6,6,0.37297556
60,6,7,0.39234257
60,6,8,0.37756285
60,6,9,0.35280442
60,6,10,0.37937284
60,6,11,0.3416528
60,6,12,0.39364183
60,6,13,0.4048861
60,6,14,0.32341138
60,6,15,0.31355184
60,6,16,0.3569304
60,6,17,0.36776283
60,6,18,0.3333822
60,6,19,0.31567076
60,6,20,0.34412935
60,6,21,0.29604757
60,6,22,0.34362462
60,6,23,0.3855258
60,6,24,0.35804877
61,0,1,0.25186145
61,0,2,0.25776112
61,0,3,0.25314042
61,0,4,0.2248913
61,0,5,0.23146771
61,0,6,0.2701463
61,0,7,0.22670996
61,0,8,0.23198208
61,0,9,0.24213243
61,0,10,0.24618581
61,0,11,0.28371656
61,0,12,0.2542579
61,0,13,0.21535549
61,0,14,0.24552567
61,0,15,0.26947653
61,0,16,0.2551084
61,0,17,0.22755845
61,0,18,0.23644538
61,0,19,0.2710839
61,0,20,0.23125741
61,0,21,0.22187835
61,0,22,0.26338342
61,0,23,0.21186842
61,0,24,0.24492119
61,1,1,0.20860562
61,1,2,0.31139702
61,1,3,0.19841947
61,1,4,0.26494986
61,1,5,0.23624335
61,1,6,0.21255001
61,1,7,0.23894027
61,1,8,0.21428484
61,1,9,0.24281535
61,1,10,0.23710822
61,1,11,0.21129951
61,1,12,0.21921693
61,1,13,0.25255463
61,1,14,0.22231334
61,1,15,0.27536777
61,1,16,0.24726883
61,1,17,0.22520337
61,1,18,0.27441603
61,1,19,0.24637444
61,1,20,0.2528071
61,1,21,0.23069291
61,1,22,0.28663763
61,1,23,0.26368114
61,1,24,0.26436633
61,2,1,0.21296279
61,2,2,0.27734017
61,2,3,0.26169455
61,2,4,0.22552381
61,2,5,0.22826011
61,2,6,0.247643
61,2,7,0.21838361
61,2,8,0.2614655
61,2,9,0.27478302
61,2,10,0.23926525
